"id;""user_id"";""created_at"";""tweet_text"";""hashtag_entities"";""url_entities"";""favorites_count"";""retweet_count"";""quoted_status_id"";""in_reply_to_status_id"""
"582975096463196160;278124059;""2015-03-31 18:37:48"";""Patient safety must be a priority &amp; CT providers must address the shocking prevalence of preventative medical errors. http://t.co/AMwDFimWVH"";""{}"";""{http://t.co/AMwDFimWVH}"";0;2;;"
"847518178787962880;558769636;""2017-03-30 18:37:34"";""#SensitiveLocationsAct prevents #ICE from arrests at medical facilities", schools, places of worship," &amp; courthouses... https://t.co/8myekXJHua"";""{SensitiveLocationsAct","ICE}"";""{https://twitter.com/i/web/status/847518178787962880}"";64;25;847517662699819010;"
"447561957814833152;233737858;""2014-03-23 02:34:20"";""Another great win by our #Wisconsin Badgers! On Wisconsin! #NCAAMarchMadness2014"";""{Wisconsin","NCAAMarchMadness2014}"";""{}"";39;37;;"
"615957205452521472;235217558;""2015-06-30 18:56:56"";""I'm incredibly grateful to the dedicated men and women at all the military facilities I'm touring today for their dedication to our nation."";""{}"";""{}"";4;3;;"
"737673791074013185;60688326;""2016-05-31 15:55:11"";""We must protect these Utahns while they perform their life-saving duties. Proud to sign SB 106. #utpol https://t.co/cDRmYDz66C"";""{utpol}"";""{}"";18;4;;"
"466641639591936000;1155212191;""2014-05-14 18:10:11"";""It's National #PoliceWeek. Thank you to all of our law enforcement professionals for the work you do. http://t.co/ZfGuooScdY"";""{PoliceWeek}"";""{http://t.co/ZfGuooScdY}"";1;0;;"
"24412754626;60828944;""2010-09-13 20:29:21"";""Check out these PHOTOS from the rest of the August work period: http://ow.ly/2DCLE"";""{}"";""{}"";0;0;;"
"667754240115372032;219429281;""2015-11-20 17:19:51"";""@nahaltoosi Incorrect-SAFE Act affects those applying for admission as a refugee"," translators are eligible for Spec Imm Visa--&gt;Diff Program"";""{}"";""{}"";0;0;;667486856297193472"
"99094853257932800;225921757;""2011-08-04 12:30:28"";""Tune into KTOK 1000 AM now. I'm on for the full hour with Reid Mullins in the Morning."";""{}"";""{}"";0;0;;"
"638101512951046144;18061669;""2015-08-30 21:30:30"";""RT @TIME: President Obama renames Mount McKinley 'Denali' http://t.co/JTNDhnFGaZ"";""{}"";""{http://t.co/JTNDhnFGaZ}"";0;247;;"
"786328551100342272;1064206014;""2016-10-12 22:11:50"";""Hau`oli la Hanau to my friend @ronwileykong! -TG"";""{}"";""{}"";6;1;;"
"298863398974803968;435500714;""2013-02-05 18:39:21"";""Are you eligible for the FMLA? How can you use it? Answers to this and more: http://t.co/zYaX6esz #FMLA20 #netDE"";""{FMLA20","netDE}"";""{http://t.co/zYaX6esz}"";0;0;;"
"349256643575431169;20546536;""2013-06-24 20:04:07"";""@ProEnglishUSA Praises Sen. Inhofe for Introducing English Amendments to Senate Immigration Bill - http://t.co/h3aSEwA3kQ"";""{}"";""{http://t.co/h3aSEwA3kQ}"";0;0;;"
"468402069633003520;17078632;""2014-05-19 14:45:30"";""Many Beltway insiders claim that ObamaCare cannot be repealed b/c they wish to preserve the financial windfalls the law has brought them."";""{}"";""{}"";29;50;;"
"396006289152565249;21111098;""2013-10-31 20:10:31"";""""""How is this affordable?"""" One constituent shares just how much Obamacare is hurting his family. http://t.co/9EtnOVxUV6"";""{}"";""{}"";3;15;;"
"240152484964884481;85396297;""2012-08-27 18:23:08"";""Great @hartfordcourant story about partnership between local farmers/schools to help students eat local: http://t.co/2GQjL3x5"";""{}"";""{http://t.co/2GQjL3x5}"";0;0;;"
"740607007716212738;242836537;""2016-06-08 18:10:45"";""RT @MetroEastAlive: RBender: Durbin", Leahy lead call for halt to immigration raids targeting Central American women, children:  
"... https:..."";""{}"";""{}"";0;3;;"
"735866601631797249;29442313;""2016-05-26 16:14:04"";""We need legislation that improves regulation of toxic chemicals but doesn't block a state's ability to ensure people's health and safety."";""{}"";""{}"";2501;803;;"
"646439016661942272;7713202;""2015-09-22 21:40:46"";""#FACT: Per EPA data"," annual increase in carbon emissions from #KeystoneXL = less than 1/10 of all cow methane. http://t.co/pV9oZa99jX #kxl"";""{FACT",KeystoneXL,"kxl}"";""{http://t.co/pV9oZa99jX}"";15;29;;"
"117304349054615553;16102244;""2011-09-23 18:28:30"";""Pres. Lee of SKorea in WA. I pledged to work to move KORUS forward when I met him. Trade deal will create thousands of jobs in our region."";""{}"";""{}"";0;2;;"
"784909434111733761;66602794;""2016-10-09 00:12:46"";""RT @NCPublicSafety: Flooding from #MatthewNC in Angier and @TownofClayton.  Please do not drive in flooded areas. Turn around"," don't drown!..."";""{MatthewNC}"";""{}"";0;9;;"
"597871497202552832;19658173;""2015-05-11 21:10:47"";""Thanks again to all vendors &amp; veterans who attended my #VeteransResourceFair last Friday &amp; made it such a success! http://t.co/B0w6Txa3HW"";""{VeteransResourceFair}"";""{http://t.co/B0w6Txa3HW}"";1;2;;"
"245628337744134144;36686040;""2012-09-11 21:02:13"";""Professor Hockett says that eminent domain proponents now looking at potential to target defaulted loans"," not just performing  #FSpanel"";""{FSpanel}"";""{}"";1;2;;"
"16876990968;148453195;""2010-06-23 21:01:57"";""The fight goes on to defend campaign honesty. http://fb.me/vteAkpUA"";""{}"";""{}"";0;0;;"
"846492730666749954;239871673;""2017-03-27 22:42:48"";""@SheriffClarke Our students deserve better than stale statistics. If you're looking for up-to-date empirical resear... https://t.co/92hKSBDbYq"";""{}"";""{https://twitter.com/i/web/status/846492730666749954}"";13;6;;845823793520136192"
"785295435241918464;933261786;""2016-10-10 01:46:36"";""RT @PoliticsWolf: In the 1930s"," Jewish refugees faced the stereotype that they were secret communist agents. No different than Muslims with..."";""{}"";""{}"";0;56;;"
"308723976341946368;1055730738;""2013-03-04 23:41:46"";""Today"," I met with @calwic to talk about @NatWICAssoc &amp; the importance of helping nutritionally at-risk families. http://t.co/Fkg6tHfmdK"";""{}"";""{}"";0;0;;"
"481461265886621696;168502762;""2014-06-24 15:38:05"";""RT @amprog: Far too many workers lack access to paid sick days #FamiliesSucceed http://t.co/ftsZHoVQjd"";""{FamiliesSucceed}"";""{}"";0;17;;"
"814468946053267456;234022257;""2016-12-29 13:51:43"";""RT @HeatherNauert: This puts #JohnKerry #israel speech in perspective. Join me at 2p today on #foxnews w @RepSeanDuffy for analysis https:/..."";""{JohnKerry",israel,"foxnews}"";""{}"";0;53;;"
"748219359005401089;104198706;""2016-06-29 18:19:31"";""Roundtable: """"Thanks to good people", and people who do the right thing," we can move forward."""" #VARoR"";""{VARoR}"";""{}"";3;9;;"
"634823312498032640;17078632;""2015-08-21 20:24:06"";""RT @AFPhq: """"Let us stand up for freedom. Let us stand up for limited govt."""" #BobbyJindal #Dream15"";""{BobbyJindal","Dream15}"";""{}"";0;15;;"
"594126215272910848;24195214;""2015-05-01 13:08:22"";""RT @NASWIL: #NASWIL Photo: TY Rep.  Schakowsky for everything you do for social workers @janschakowsky... http://t.co/UJXU2eYjBc http://t.co/..."";""{NASWIL}"";""{http://t.co/UJXU2eYjBc}"";0;1;;"
"735551271873044480;21269970;""2016-05-25 19:21:03"";""Are you in Harrisonville on Thursday? My staff is holding a mobile office from 9-10am. Stop by &amp; see how we can help https://t.co/T4vLhtzWpH"";""{}"";""{https://t.co/T4vLhtzWpH}"";0;1;;"
"735118791617708032;24195214;""2016-05-24 14:42:32"";""Heather Block's powerful story shows why we must do all we can to lower drug prices. Many can't afford to wait. https://t.co/xU7VTtcvwg"";""{}"";""{https://t.co/xU7VTtcvwg}"";0;0;;"
"403924702714163200;234797704;""2013-11-22 16:35:28"";""11% of voters say they have been helped by Obamacare. 30% say they have been hurt by it. #KeepYourHealthPlan http://t.co/pfTW8aip0F"";""{KeepYourHealthPlan}"";""{http://t.co/pfTW8aip0F}"";1;2;;"
"659128780540268544;1074518754;""2015-10-27 22:05:21"";""Great to have Wisconsin's Chris Ligocki"," a #veteran dedicated to teaching visit! #TroopsToTeachers @VeteranTeachers https://t.co/1tfqCIOD41"";""{veteran","TroopsToTeachers}"";""{}"";3;2;;"
"799714450789912577;240812994;""2016-11-18 20:42:37"";""RT @adriangrenier: Call your state and local officials"," take action and make your voice heard. Find out who represents you: https://t.co/vK..."";""{}"";""{}"";0;23;;"
"730430897342820352;2863210809;""2016-05-11 16:14:31"";""RT @CongressmanHice: Save the date! @SenatorIsakson"," @sendavidperdue &amp; I will have reps in #GA10 on May 24th to help you. More info here- h..."";""{GA10}"";""{}"";0;3;;"
"823976212649283584;2915095729;""2017-01-24 19:30:12"";""Donna and I send our thoughts and prayers to .@GovMarkDayton and family. We wish you a speedy recovery. - BW"";""{}"";""{}"";8;1;;"
"484315953534996480;221162525;""2014-07-02 12:41:36"";""69 years ago", Philly's Robert Cyliax earned 5 medals during WWII. They were never awarded. Yesterday," we fixed that. http://t.co/M47wbYMY4j"";""{}"";""{http://t.co/M47wbYMY4j}"";6;7;;"
"525465429389504512;17800215;""2014-10-24 01:54:55"";""U.S. misinformed Congress"," public on immigrant release http://t.co/Hqr4rJXpFG via @usatoday"";""{}"";""{http://t.co/Hqr4rJXpFG}"";19;51;;"
"732640446959259653;236511574;""2016-05-17 18:34:29"";""From pipes and sanitation systems to roads and bridges"," we must do what we can to address our aging infrastructure. #InfrastructureMatters"";""{InfrastructureMatters}"";""{}"";8;6;;"
"794574093475516417;237814920;""2016-11-04 16:16:41"";""RT @ConsumerBankers: TY - @RepHultgren for your efforts to ease the account opening process for consumers  #MobileBanking https://t.co/XVVd..."";""{MobileBanking}"";""{}"";0;1;;"
"520291675110133761;155669457;""2014-10-09 19:16:16"";""Great news for seniors - for 2nd year in a row"," @HHSGov announces no increase in Medicare Part B premiums and deductibles!"";""{}"";""{}"";3;12;;"
"499661124443181058;216503958;""2014-08-13 20:57:49"";""Great to visit @BecksHybrids to learn more about the new technology they're developing for farmers across the U.S. http://t.co/RUSijr0KUW"";""{}"";""{}"";2;2;;"
"715529097858981888;133832049;""2016-03-31 13:20:05"";""For millions of hardworking Americans"," Cesar Chavez's stand against racism was &amp; is an inspiration. #CesarChavezDay https://t.co/MrcHjNxNp6"";""{CesarChavezDay}"";""{}"";75;96;;"
"838182905562091520;816282029276938240;""2017-03-05 00:22:32"";""RT @NelsonAraujoNV: Nevada's own", U.S. Congressman @RepKihuen," addressing a packed house this morning at his """"Know Your Rights"""" Immigration..."";""{}"";""{}"";0;24;;"
"639614238139490304;263815367;""2015-09-04 01:41:32"";""Is the concern about the security of #Hillary Clinton's email? At least it wasn't hacked like so many government agencies"," including State."";""{Hillary}"";""{}"";3;5;;"
"671779647076585472;29442313;""2015-12-01 19:55:23"";""Instead of defunding Planned Parenthood"," we should be expanding it so that every woman in this country gets the health care she needs."";""{}"";""{}"";8092;4678;;"
"774774013646123014;30231573;""2016-09-11 00:58:14"";""@SugarBouvier @AdedapoLinda Just please"," don't hold your breath."";""{}"";""{}"";1;0;;774770932158177280"
"785279375759462402;1074278209;""2016-10-10 00:42:47"";""RT @welfordwrites: Sir Walter Raleigh to his son"," a poem by Sir Walter Raleigh https://t.co/EGsbhGRRGn #poems #poetry"";""{poems","poetry}"";""{https://t.co/EGsbhGRRGn}"";0;1;;"
"543064726838980608;221162525;""2014-12-11 15:28:15"";""A #bipartisan effort means #Gettysburg National Military Park would get an update. http://t.co/mASnTIWyvM @visitgettysburg"";""{bipartisan","Gettysburg}"";""{http://t.co/mASnTIWyvM}"";1;1;;"
"75578173408030720;258900199;""2011-05-31 15:03:35"";""@JonathanAlter I'm circulating letter to @BarackObama among House Members backing #ElizabethWarren recess appt. @CFPB - 65 sigs & counting!"";""{ElizabethWarren}"";""{}"";2;13;;"
"466276961267220480;33977070;""2014-05-13 18:01:05"";""It was great to speak to the Pell City Rotary Club this afternoon. Thanks Pell City Rotary! http://t.co/johYc1mVhU"";""{}"";""{}"";0;0;;"
"804798462239731712;60688326;""2016-12-02 21:24:40"";"".@LockheedMartin is expanding its presence in Utah. This is key for national defense and our local economy.... https://t.co/wy9RizsJBA"";""{}"";""{https://t.co/wy9RizsJBA}"";48;7;;"
"664459403656081410;216503958;""2015-11-11 15:07:21"";""(2/2) This #VeteransDay"," let us all take some time to thank the brave men and women who have served our country. - Joe"";""{VeteransDay}"";""{}"";1;2;;"
"631931588146696192;942156122;""2015-08-13 20:53:25"";""RT @johnstarr: Causally #swalelling [?] cc/@RepSwalwell http://t.co/0WhunphKeN"";""{swalelling}"";""{}"";0;2;;"
"722056285554941952;249348006;""2016-04-18 13:36:48"";""Today"," Supreme Court hears arguments in challenge to @POTUS immigration actions. Read the amicus brief I filed here https://t.co/aDAAUpf9Zw"";""{}"";""{https://t.co/aDAAUpf9Zw}"";6;4;;"
"821814395286286343;20546536;""2017-01-18 20:19:55"";""RT @okagpolicy: Pruitt says its important to listen when leading", says if confirmed he'll respond," learn and listen from states. #ConfirmPr..."";""{}"";""{}"";0;2;;"
"403523399990800385;242892689;""2013-11-21 14:00:50"";""Congrats to @girls_inc on its 100th anniversary! Best wishes on the next century of supporting young women in all their endeavors!"";""{}"";""{}"";1;2;;"
"646337735150731264;21312077;""2015-09-22 14:58:19"";"".@CStorefront Thx for inviting me. Our future is bright w/ so many smart &amp; motivated kids. They asked some tough questions!"";""{}"";""{}"";1;2;;646028295314784256"
"849049146388623360;816284664658874368;""2017-04-04 00:01:05"";""RT @FreeBeacon: Washington Post Headline Takes GOP Congressman's Biblical Quote Out of Context https://t.co/KBqIp5hev5 via @HashtagGriswold..."";""{}"";""{http://goo.gl/IwmxCP}"";0;16;;"
"451800223044472832;518644221;""2014-04-03 19:15:41"";""We're observing a moment of silence on the House Floor right now for the victims at Ft. Hood. http://t.co/q2kQDkGm9V"";""{}"";""{}"";0;2;;"
"629720677684088832;236511574;""2015-08-07 18:28:03"";""Waterfront communities on the #GreatLakes &amp; waterways are part of MI's identity. My bill helps them make the most of local water resources."";""{GreatLakes}"";""{}"";0;4;;"
"565277434761998339;2970462034;""2015-02-10 22:33:37"";""Kathleen: """"With our votes today"," we will not only honor the life of Officer Hernandez - we have the opportunity to save lives."""""";""{}"";""{}"";0;2;;"
"598166791538499585;56864092;""2015-05-12 16:44:11"";""RT @VP: """"We have to build the most modern infrastructure in the world. Right now"," we rank 28th in transportation infrastructure."""" -VP Biden"";""{}"";""{}"";0;143;;"
"728675538353664000;245408102;""2016-05-06 19:59:21"";""Love showing #IL10's future leaders around @uscapitol! Photos from tour w/ @CityOfWaukegan Jack Benny Middle School: https://t.co/J1bjnSHqVv"";""{IL10}"";""{}"";1;0;;"
"664975632636358657;15361570;""2015-11-13 01:18:40"";""RT @arotherham: . @richardwhitmir goes to war! https://t.co/sksb6IHSTU via @USATODAY"";""{}"";""{https://t.co/sksb6IHSTU}"";0;9;;"
"482579067711942656;237312687;""2014-06-27 17:39:50"";""RT @JDBFishin: @foxandfriends @replouiegohmert @RepBillFlores Apparently the most common cause of hard drive crashes is subpoenas."";""{}"";""{}"";0;3;;"
"822669524277170176;131018989;""2017-01-21 04:57:53"";""RT @samkalidi: Newsflash: Tolerant left doesn't tolerate white nationalists or neo-Nazis and we'll keep punching them in the face till they..."";""{}"";""{}"";0;1438;;"
"228860906149392385;584912320;""2012-07-27 14:34:26"";""@cqprofiles Thanks for the birthday mention"," but my Twitter handle is @LacyClayMO1 !"";""{}"";""{}"";0;1;;228854923310297089"
"474922964606279681;1092979962;""2014-06-06 14:37:13"";""On the 70th Anniversary of #DDay"," we celebrate the bravery honor &amp; sacrifice of those who fought and still fight for freedom from tyranny"";""{DDay}"";""{}"";3;4;;"
"471316428340359169;43910797;""2014-05-27 15:46:07"";""(2/2) Read more about the Significant Event Tracker (SET) Act HERE: http://t.co/es0EVPPIqt"";""{}"";""{http://t.co/es0EVPPIqt}"";0;5;;"
"275667585675194368;89193992;""2012-12-03 18:27:28"";""Kansas Book Festival donates books collected through book drive. #ksleg #brownback https://t.co/WAVqviUY"";""{ksleg","brownback}"";""{https://t.co/WAVqviUY}"";0;1;;"
"831568691741519874;818460870573441028;""2017-02-14 18:20:00"";""Don't give up on me @indivisibleVA05"," not on Valentines Day. Join us tomorrow and we can work it out!... https://t.co/AhHHg18Whb"";""{}"";""{https://t.co/AhHHg18Whb}"";13;2;;"
"784784594251898880;23593446;""2016-10-08 15:56:42"";""Heading to Federal Hill for Opening Ceremonies for Columbus Day festival and parade! "";""{}"";""{}"";2;1;;"
"828826866169454592;131018989;""2017-02-07 04:44:58"";""Let's get serious @SenToomey. You have serious conflict of interest with contributor @BetsyDeVos. Pay-for-play will... https://t.co/Mv3akKGAvp"";""{}"";""{https://t.co/Mv3akKGAvp}"";0;0;827162286187958274;"
"685247956841291777;37007274;""2016-01-07 23:53:38"";""House passes bills to SCRUB federal code of outdated regs &amp; stop abusive sue&amp;settle tactics https://t.co/Vp3YjebBau https://t.co/CBT0VMm6j9"";""{}"";""{https://t.co/Vp3YjebBau}"";2;1;;"
"713061349975330817;234014087;""2016-03-24 17:54:08"";""RT @CNCORG: Great to hear how @RepWilson appreciates @JulianCastro work in the #Miami community #technology #education https://t.co/Ntvbnac..."";""{Miami",technology,"education}"";""{}"";0;1;;"
"436560841086074881;935368364;""2014-02-20 17:59:50"";""Rather than speaking truth to power"," @NYTimes is cheer-leading #IRS attempt to acquire more power for Obama admin. http://t.co/ZJ6yqC9pdP"";""{IRS}"";""{http://t.co/ZJ6yqC9pdP}"";2;7;;"
"499319628171345920;1058717720;""2014-08-12 22:20:50"";""Tragic news about Robin Williams' passing. One of the most talented performers of our time"," who brought joy to so many people."";""{}"";""{}"";1;0;;"
"834806088675508224;94492750;""2017-02-23 16:44:16"";""RT @SenSanders: This is how cowardly bullies operate. They take campaign contributions from the wealthy and beat up on the children"," elderl..."";""{}"";""{}"";0;7620;;"
"727558812245340160;18061669;""2016-05-03 18:01:52"";""Happy #TeacherAppreciationDay! I thank AK's teachers today &amp; every day for their hard work and dedication. https://t.co/SD9FY4wB7O"";""{TeacherAppreciationDay}"";""{}"";22;8;;"
"771875673967169536;231108733;""2016-09-03 01:01:16"";""Clearly they can totally relate to the Philly neighborhoods I represent! Couldn't you just see them in the old Vet? https://t.co/ZElVRMxIvx"";""{}"";""{https://t.co/ZElVRMxIvx}"";16;4;771865000394620929;"
"825177262030938114;131018989;""2017-01-28 03:02:44"";""RT @mr_supervillain: @LiterateLiberal @CephasHope Yes"," because Jesus totally said """"fuck the poor"""" and """"build walls"""". Who the hell you tryin..."";""{}"";""{}"";0;99;;"
"347383239381499905;240427862;""2013-06-19 15:59:52"";""Rep. McKinley's Coal Ash legislation passes the full Energy and Commerce Committee in a bipartisan vote on Wednesday."";""{}"";""{}"";1;3;;"
"618252305524224000;231510077;""2015-07-07 02:56:50"";""RT @jrotkoff: So", um," are we gonna ever talk about the members of the #txlege who have expressed #DonaldTrump-ish opinions about immigrants?"";""{txlege","DonaldTrump}"";""{}"";0;28;;"
"595986754059898881;18805303;""2015-05-06 16:21:29"";""Appreciated speaking at the @LincolnChamber coffee this morning. http://t.co/QHtu9Nx2y2"";""{}"";""{}"";4;0;;"
"844713869394219008;18030431;""2017-03-23 00:54:15"";""Listen into my live teletown hall happening right now by clicking this link! https://t.co/c6tDou7YVo"";""{}"";""{https://vekeo.com/judgejohncarter/}"";1;0;;"
"705530715807481856;1410590874;""2016-03-03 23:10:05"";""#TBT to when I channeled my inner Frank Underwood for the @bfp_news #readytobinge https://t.co/56CrBrACnb"";""{TBT","readytobinge}"";""{}"";4;1;;"
"555110825967382530;23600262;""2015-01-13 21:15:09"";""DC Statehood bill introduced today", as my 1st bill of the 114th Congress," signals its importance to residents.  http://t.co/6smjHr5sT7"";""{}"";""{http://t.co/6smjHr5sT7}"";28;29;;"
"509048106177286145;1061385474;""2014-09-08 18:38:20"";""""""Literacy is a bridge from misery to hope.""""-Kofi Annan. On #InternationalLiteracyDay"," help protect the right of all to read and learn."";""{InternationalLiteracyDay}"";""{}"";1;3;;"
"675021596491456513;213795411;""2015-12-10 18:37:44"";""At Marquis and Carver Yachts in Pulaski"," they added about 80 jobs since March &amp; invested $110m in plant since 2011. https://t.co/I3EyIi71VH"";""{}"";""{}"";19;5;;"
"346723313239875584;1128781184;""2013-06-17 20:17:34"";""RT to join me in recognizing National Small Business Week http://t.co/Y34Y9ucRXM #SBW2013"";""{SBW2013}"";""{http://t.co/Y34Y9ucRXM}"";0;2;;"
"595763039028256768;56864092;""2015-05-06 01:32:31"";""Thanks to the @gro_org for inviting me out to tonight's monthly meeting #GreaterRockwell #IL05"";""{GreaterRockwell","IL05}"";""{}"";1;4;;"
"27171512826;50452197;""2010-10-12 20:33:27"";""The @libraryofcongress is one of our nation's greatest treasures"," pleasure to have Dr. Billington in CT."";""{}"";""{}"";0;0;;"
"512659269708038144;88784440;""2014-09-18 17:47:49"";""All or nothing: these are our only options. Government on autopilot or government without an engine: http://t.co/kLhzdnQVT5"";""{}"";""{http://t.co/kLhzdnQVT5}"";9;25;;"
"734764308853362688;231854033;""2016-05-23 15:13:57"";""w/ some R govs", legislatures &amp; presidential candidates looking to roll back reproductive rights," I will sign a bill today to expand them #vt"";""{vt}"";""{}"";15;6;;"
"409308480991150080;216503958;""2013-12-07 13:08:41"";""Joe and Jill stopped by @WNDU in South Bend this morning for the U.S. Marine Corps Reserve Toys for Tots toy drive. http://t.co/wWs0eunR5w"";""{}"";""{}"";5;3;;"
"761955867017248768;236511574;""2016-08-06 16:03:29"";""On 51st anniversary of #VotingRightsAct"," we should work to expand - not limit - access to ballot box for all Americans."";""{VotingRightsAct}"";""{}"";40;30;;"
"174170763346186240;245408102;""2012-02-27 16:35:20"";""This article highlights the importance of #manufacturing and STEM #education: http://t.co/MlALDOOA #4jobs"";""{manufacturing",education,"4jobs}"";""{http://t.co/MlALDOOA}"";0;0;;"
"806986747393478656;14275291;""2016-12-08 22:20:08"";""Helped secure important restoration projects that will benefit flora + fauna of @EvergladesNPS @BiscayneNPS + more! https://t.co/MEsbl0dqMV"";""{}"";""{https://t.co/MEsbl0dqMV}"";7;8;;"
"588012658290376704;17896154;""2015-04-14 16:15:17"";""The House passed a budget last month"," now the Senate needs to come to the table. http://t.co/r7sG19MwBw"";""{}"";""{http://t.co/r7sG19MwBw}"";0;0;;"
"743507227466600448;26424123;""2016-06-16 18:15:11"";""The Countering Terrorist Radicalization Act will help us defeat radical Islamist terrorists: https://t.co/ltLLBBbYF2"";""{}"";""{https://t.co/ltLLBBbYF2}"";7;10;;"
"778352214058426368;2962868158;""2016-09-20 21:56:43"";""A few votes can make the difference"," as @AGMarkHerring (""""the most dynamic Attorney General in VA history"""" - at 4:32) knows very well!"";""{}"";""{}"";1;1;;778338702795898880"
"798925238700572673;19394188;""2016-11-16 16:26:34"";"".@Heritage's 2017 Index of Military Strength imp't reminder that we cannot end crippling sequestration soon enough https://t.co/75ZHjZ17wC"";""{}"";""{https://t.co/75ZHjZ17wC}"";112;81;;"
"17511052445;76456274;""2010-07-01 18:11:41"";""RT @ezraklein: Stabenow: 'To take money from job creation to fund unemployment benefits makes no sense.' http://bit.ly/9DVGb6"";""{}"";""{}"";0;10;;"
"661909967968976897;37920978;""2015-11-04 14:16:48"";""The @HouseJudiciary Cmte was well served by @HowardCoble's work on IP &amp; copyright issues. His humor &amp; wit will also be missed."";""{}"";""{}"";7;8;;"
"568160309543743488;26637348;""2015-02-18 21:29:08"";""RT @wolfblitzer: Hawaii Rep @TulsiGabbard joins me live today to discuss #ISIS &amp; to react to President Obama's counter-terror speech. @CNNS..."";""{ISIS}"";""{}"";0;21;;"
"321722513958785025;240385577;""2013-04-09 20:33:19"";"".@WinthropPoll He did!"";""{}"";""{}"";0;0;;321706635351429120"
"783481442927947778;27754737;""2016-10-05 01:38:27"";""Donald Trump: """"Wow"," Mike Pence is boring at the #VPDebate. Who should I replace him with?"""""";""{VPDebate}"";""{}"";36;40;;"
"794289272694177792;20508720;""2016-11-03 21:24:54"";""@nickspencer in fairness", in 2012," Obama's internals were totally on target"";""{}"";""{}"";2;0;;794288906757816320"
"803497138571374592;19139963;""2016-11-29 07:13:40"";""@balkan_princeza @Johnny5024 @bakedalaska actually I was in Balkans&amp; personally witnessed  Serb bloody ethnic cleansing Croatia &amp; Kosovo"";""{}"";""{}"";8;0;;803489303645089792"
"515171205742350337;1058051748;""2014-09-25 16:09:21"";""Had a great time meeting with these bright young students. Love seeing their passion for our history... http://t.co/r9mRuEFEVC"";""{}"";""{http://t.co/r9mRuEFEVC}"";0;0;;"
"598870738054045698;1074129612;""2015-05-14 15:21:25"";""DYK-60 min a day of physical activity in children &amp; 30 min for adults can lead to a healthier life? #LetsMove #TX33! http://t.co/R0m0qWTFuR"";""{LetsMove","TX33}"";""{}"";0;0;;"
"17363271736627200;15356407;""2010-12-21 23:38:21"";""Congressman Wittman's Weekly Washington Update 12/21/10 http://fb.me/P3hB8OI8"";""{}"";""{}"";0;0;;"
"673921998528073728;2856787757;""2015-12-07 17:48:19"";""The President missed an important opportunity to lead in the war against terror: https://t.co/TXIe4imJrr"";""{}"";""{https://t.co/TXIe4imJrr}"";9;8;;"
"715569829646831617;15442036;""2016-03-31 16:01:56"";""The hypocrisy of Republicans criticizing @realDonaldTrump's outrageous comments is overwhelming."";""{}"";""{}"";49;41;;"
"562671163940544512;2293131060;""2015-02-03 17:57:14"";""Did you miss our last newsletter? Check it our here and click 'subscribe' to receive important updates. #mapoli http://t.co/OmMwGM4g7p"";""{mapoli}"";""{http://t.co/OmMwGM4g7p}"";1;2;;"
"715637911237095424;236511574;""2016-03-31 20:32:28"";""Exciting news for #millennials in #Michigan - @Forbes named Warren the #9 best city for young professionals. https://t.co/79gmVEQmFm"";""{millennials","Michigan}"";""{https://t.co/79gmVEQmFm}"";5;2;;"
"788381634810740736;232268199;""2016-10-18 14:10:03"";""We're talking New York tourism this morning #ILoveNY"
"Tune in with us - https://t.co/bRMEwsVayN https://t.co/BDsTAto7S8"";""{ILoveNY}"";""{https://t.co/bRMEwsVayN}"";28;17;;"
"826900134139133953;1134292500;""2017-02-01 21:08:49"";""RT @WOLA_org: Rep. @BetoORourke from El Paso--one of the safest cities in the United States--says the border wall isn't the answer. https://t..."";""{}"";""{}"";0;27;;"
"634444584572088320;2933760046;""2015-08-20 19:19:11"";""RT @WeFightUgly: @RepComstock @NoVAOliveOil @Zandrastacos @FreshySites @CityofManassas We enjoyed your visit! Thank you for stopping by."";""{}"";""{}"";0;2;;"
"276755501872726016;40302336;""2012-12-06 18:30:28"";""Renewing calls to abolish #DebtCeiling--an arbitrary"," dangerous relic used as a political cudgel by right-wing radicals http://t.co/ANGvUBXd"";""{DebtCeiling}"";""{http://t.co/ANGvUBXd}"";0;3;;"
"133661071226585089;74198348;""2011-11-07 21:44:17"";""Visit Congressman Poe's website to view last week's poll results and be sure to participate in this week's poll... http://t.co/mUnddwXC"";""{}"";""{http://t.co/mUnddwXC}"";0;3;;"
"661555189908926464;1099199839;""2015-11-03 14:47:03"";""RT @FactsOnClimate: Great to see companies taking steps to #ActOnClimate."
"Find out who else is stepping up - https://t.co/EdgWtqh8as https:..."";""{ActOnClimate}"";""{https://t.co/EdgWtqh8as}"";0;25;;"
"291245238981361664;18277655;""2013-01-15 18:07:30"";""Let's stand together as Americans and get the aid to the people who need it: http://t.co/ogMRqgKn #hurricanesandyaid"";""{hurricanesandyaid}"";""{http://t.co/ogMRqgKn}"";0;4;;"
"783746330036432896;90484508;""2016-10-05 19:11:01"";""Coming up momentarily", my SDA announcement on Camden High School," live here;  https://t.co/EojaVBFwJi"";""{}"";""{https://t.co/EojaVBFwJi}"";28;9;;"
"377867755208183808;111635980;""2013-09-11 18:54:28"";""My wife Kasey &amp; I were proud 2 join @the_USO on this day of service 2 assemble care packages for our troops #Honor911 http://t.co/7MZInPauyG"";""{Honor911}"";""{}"";3;5;;"
